customer_id,invoice_id,invoice_date,quantity,unit_price
C01406,INV13787,2023-08-08,1,53.48
C01399,INV13677,2023-11-06,5,39.56
C01048,INV10420,2023-07-06,5,13.57
C01477,INV14577,2023-10-10,2,74.15
C01434,INV14119,2023-12-13,5,74.65
C01063,INV10541,2023-06-01,1,11.27
C01228,INV12024,2023-12-08,4,50.53
C01207,INV11753,2023-05-09,1,12.51
C01171,INV11472,2023-07-18,5,121.71
C01324,INV13038,2023-10-11,4,30.93
C01336,INV13159,2023-07-09,3,16.44
C01483,INV14656,2023-10-31,2,8.37
C01300,INV12756,2023-12-04,5,14.14
C01003,INV10020,2023-07-22,2,12.05
C01212,INV11842,2023-08-02,2,110.07
C01437,INV14136,2023-06-30,1,39.66
C01243,INV12145,2023-06-24,1,11.26
C01380,INV13516,2023-07-15,2,42.12
C01199,INV11685,2023-10-19,2,49.8
C01025,INV10231,2023-05-29,2,42.97
C01364,INV13400,2023-05-10,5,14.65
C01234,INV12062,2023-10-14,5,7.49
C01431,INV14067,2023-07-20,4,16.99
C01485,INV14675,2023-03-02,3,16.97
C01097,INV10794,2023-10-18,1,47.76
C01236,INV12081,2023-05-29,3,13.84
C01360,INV13371,2023-08-29,2,15.3
C01187,INV11553,2023-08-10,1,10.53
C01118,INV10980,2023-06-05,2,24.76
C01019,INV10124,2023-08-26,2,48.74
C01259,INV12326,2023-08-06,1,79.32
C01246,INV12172,2023-08-27,3,12.97
C01162,INV11416,2023-06-09,1,13.57
C01495,INV14768,2023-07-07,4,223.81
C01318,INV12945,2023-09-30,1,30.61
C01278,INV12512,2023-08-16,3,37.87
C01437,INV14145,2023-10-14,4,39.25
C01242,INV12138,2023-04-20,5,71.29
C01150,INV11313,2023-06-10,5,19.86
C01103,INV10841,2023-10-17,5,14.67
C01051,INV10469,2023-09-23,4,33.03
C01048,INV10420,2023-07-06,5,10.25
C01208,INV11772,2023-09-11,3,10.5
C01128,INV11096,2023-08-03,4,48.2
C01179,INV11503,2023-02-22,2,14.07
C01296,INV12641,2023-10-12,3,79.7
C01018,INV10117,2023-08-05,3,25.6
C01110,INV10881,2023-11-09,1,15.08
C01415,INV13886,2023-02-03,1,4.96
C01301,INV12791,2023-08-26,2,99.1
C01298,INV12674,2023-10-25,5,65.11
C01441,INV14167,2023-10-30,4,84.85
C01148,INV11258,2023-09-07,5,25.62
C01021,INV10167,2023-08-01,1,36.21
C01301,INV12771,2023-10-17,3,81.35
C01460,INV14394,2023-06-25,2,50.5
C01268,INV12391,2023-04-23,5,13.35
C01406,INV13762,2023-10-31,4,17.33
C01149,INV11298,2023-07-30,4,51.25
C01388,INV13570,2023-08-28,5,22.49
C01308,INV12854,2023-07-02,5,32.5
C01301,INV12768,2023-11-29,1,114.38
C01455,INV14348,2023-11-03,3,75.98
C01242,INV12136,2023-06-18,5,8.0
C01246,INV12171,2023-08-08,1,8.63
C01078,INV10637,2023-09-05,2,25.84
C01232,INV12050,2023-08-24,1,4.84
C01150,INV11316,2023-05-10,1,166.41
C01270,INV12403,2023-09-12,1,78.13
C01494,INV14732,2023-10-17,2,35.62
C01486,INV14679,2023-02-07,4,8.34
C01319,INV12973,2023-06-11,4,46.24
C01171,INV11462,2023-06-01,2,45.78
C01130,INV11123,2023-09-23,3,28.25
C01100,INV10807,2023-12-16,5,52.61
C01017,INV10110,2023-09-23,3,52.31
C01313,INV12909,2023-11-03,5,13.67
C01382,INV13537,2023-07-18,4,17.87
C01313,INV12921,2023-05-30,3,46.67
C01192,INV11608,2023-01-07,2,5.62
C01038,INV10299,2023-06-21,3,15.61
C01212,INV11814,2023-07-12,2,83.54
C01199,INV11650,2023-06-12,5,111.58
C01443,INV14194,2023-08-23,2,89.17
C01242,INV12139,2023-05-25,4,5.08
C01348,INV13249,2023-05-16,2,22.45
C01409,INV13806,2023-11-11,1,38.21
C01128,INV11093,2023-10-12,4,12.17
C01319,INV12994,2023-11-27,4,122.61
C01267,INV12389,2023-03-27,3,17.94
C01179,INV11499,2023-05-15,4,5.58
C01406,INV13782,2023-07-07,4,48.36
C01470,INV14529,2023-09-28,4,31.17
C01070,INV10590,2023-05-19,2,120.16
C01441,INV14167,2023-10-30,2,43.76
C01322,INV13021,2023-08-02,4,6.63
C01198,INV11645,2023-06-15,3,16.8
C01463,INV14483,2023-10-01,1,36.12
C01255,INV12288,2023-03-26,5,39.69
C01050,INV10436,2023-06-11,3,64.55
C01460,INV14397,2023-09-05,3,51.95
C01016,INV10105,2023-08-26,4,8.43
C01249,INV12205,2023-07-10,3,67.14
C01330,INV13071,2023-01-24,1,8.28
C01480,INV14618,2023-07-07,4,13.51
C01008,INV10034,2023-02-16,4,13.77
C01382,INV13539,2023-06-11,2,4.32
C01319,INV12975,2023-11-04,5,26.62
C01100,INV10806,2023-08-06,2,12.32
C01255,INV12285,2023-06-29,2,34.47
C01109,INV10868,2023-07-15,5,14.4
C01210,INV11794,2023-08-07,1,13.27
C01040,INV10340,2023-07-06,3,91.46
C01387,INV13564,2023-01-01,4,7.45
C01215,INV11902,2023-11-25,3,49.22
C01170,INV11450,2023-08-14,4,20.53
C01189,INV11572,2023-03-17,5,23.62
C01422,INV13975,2023-08-27,5,11.09
C01121,INV11019,2023-08-09,1,40.47
C01423,INV13992,2023-07-07,3,19.39
C01425,INV14003,2023-09-02,2,11.17
C01429,INV14045,2023-07-08,5,78.36
C01088,INV10744,2023-08-19,1,28.8
C01463,INV14475,2023-06-10,1,29.95
C01336,INV13156,2023-02-24,2,36.07
C01429,INV14034,2023-11-24,5,29.62
C01479,INV14611,2023-04-26,3,61.01
C01204,INV11722,2023-07-02,2,19.48
C01012,INV10072,2023-07-01,3,39.54
C01047,INV10413,2023-03-27,2,23.1
C01152,INV11338,2023-10-02,2,17.63
C01021,INV10170,2023-06-11,2,17.43
C01371,INV13425,2023-07-24,2,5.4
C01460,INV14390,2023-10-23,1,47.4
C01422,INV13980,2023-07-26,3,234.56
C01385,INV13559,2023-02-20,5,26.19
C01389,INV13589,2023-05-17,1,35.51
C01324,INV13027,2023-09-02,1,91.4
C01462,INV14436,2023-09-17,3,26.27
C01417,INV13897,2023-06-12,1,66.97
C01298,INV12678,2023-05-23,2,40.2
C01429,INV14027,2023-09-01,3,28.3
C01079,INV10664,2023-07-09,5,24.7
C01422,INV13976,2023-06-26,5,64.59
C01190,INV11594,2023-05-11,4,40.22
C01129,INV11108,2023-02-03,3,16.08
C01195,INV11624,2023-04-12,5,46.54
C01215,INV11893,2023-07-11,5,23.03
C01493,INV14722,2023-10-30,5,11.0
C01245,INV12158,2023-09-03,1,26.19
C01423,INV13993,2023-04-25,1,13.98
C01477,INV14574,2023-06-21,3,128.43
C01197,INV11638,2023-05-22,2,20.51
C01184,INV11524,2023-06-11,3,2.1
C01062,INV10529,2023-10-16,1,10.27
C01065,INV10552,2023-02-01,2,6.25
C01242,INV12142,2023-09-03,2,13.44
C01005,INV10025,2023-06-07,3,8.37
C01115,INV10963,2023-10-06,5,11.0
C01358,INV13347,2023-09-24,5,93.61
C01154,INV11347,2023-08-29,1,78.32
C01321,INV13017,2023-05-27,3,37.97
C01165,INV11423,2023-08-21,5,50.86
C01260,INV12332,2023-11-22,3,12.79
C01399,INV13677,2023-11-06,1,108.81
C01312,INV12902,2023-09-08,3,9.09
C01035,INV10287,2023-03-28,5,17.43
C01339,INV13184,2023-10-18,4,13.91
C01296,INV12633,2023-09-11,4,471.4
C01377,INV13463,2023-10-06,4,11.22
C01376,INV13457,2023-02-02,3,44.24
C01215,INV11882,2023-12-07,5,75.72
C01313,INV12908,2023-07-17,1,48.05
C01335,INV13116,2023-11-08,3,57.64
C01187,INV11544,2023-06-29,1,27.95
C01362,INV13387,2023-07-01,5,14.57
C01050,INV10463,2023-09-21,5,37.89
C01355,INV13334,2023-06-24,2,10.76
C01036,INV10289,2023-01-01,1,44.62
C01021,INV10168,2023-06-19,5,49.14
C01463,INV14483,2023-10-01,1,58.0
C01330,INV13072,2023-01-01,4,3.13
C01310,INV12885,2023-06-18,1,67.82
C01468,INV14517,2023-10-22,5,5.48
C01170,INV11455,2023-05-15,5,10.15
C01354,INV13316,2023-09-23,1,79.86
C01151,INV11329,2023-09-18,5,30.58
C01358,INV13344,2023-08-12,4,97.7
C01265,INV12374,2023-11-27,4,187.14
C01444,INV14223,2023-10-09,3,113.27
C01118,INV10981,2023-09-09,4,27.91
C01119,INV10995,2023-12-05,5,21.06
C01237,INV12114,2023-05-23,2,29.96
C01325,INV13047,2023-04-07,1,37.07
C01383,INV13545,2023-07-18,3,17.02
C01262,INV12355,2023-09-04,2,89.63
C01205,INV11746,2023-10-04,5,43.62
C01249,INV12237,2023-10-08,3,47.55
C01429,INV14024,2023-08-19,4,76.57
C01354,INV13302,2023-10-03,2,75.28
C01417,INV13905,2023-08-14,3,35.93
C01288,INV12581,2023-12-15,3,8.01
C01032,INV10260,2023-08-31,5,29.02
C01320,INV13000,2023-10-04,4,9.07
C01208,INV11779,2023-06-26,3,32.73
C01328,INV13065,2023-08-18,5,34.98
C01458,INV14363,2023-05-16,4,42.01
C01113,INV10946,2023-07-29,2,30.09
C01085,INV10713,2023-09-07,1,65.01
C01474,INV14547,2023-01-01,2,3.18
C01079,INV10643,2023-08-15,5,71.57
C01088,INV10740,2023-08-27,2,8.55
C01032,INV10259,2023-09-22,4,21.63
C01316,INV12937,2023-05-17,5,9.98
C01324,INV13043,2023-10-31,3,26.56
C01024,INV10216,2023-08-05,4,83.12
C01281,INV12552,2023-05-08,4,27.62
C01040,INV10348,2023-05-21,2,104.83
C01297,INV12654,2023-07-11,3,20.14
C01139,INV11163,2023-11-19,4,10.57
C01301,INV12793,2023-06-10,3,72.14
C01199,INV11647,2023-06-17,3,89.63
C01487,INV14683,2023-04-07,1,41.9
C01258,INV12308,2023-01-01,4,15.51
C01226,INV11980,2023-09-24,2,68.74
C01086,INV10724,2023-06-11,4,6.77
C01021,INV10172,2023-05-28,3,22.67
C01472,INV14537,2023-02-25,2,13.26
C01406,INV13759,2023-12-02,3,18.34
C01276,INV12468,2023-06-16,1,37.02
C01121,INV11024,2023-05-25,5,10.12
C01417,INV13904,2023-06-20,3,32.96
C01495,INV14761,2023-10-30,4,38.5
C01199,INV11664,2023-10-04,2,224.29
C01449,INV14290,2023-07-07,1,92.25
C01298,INV12661,2023-10-04,1,173.08
C01040,INV10363,2023-07-08,2,13.9
C01068,INV10564,2023-06-19,1,22.18
C01271,INV12418,2023-09-28,3,49.72
C01142,INV11189,2023-10-26,4,13.6
C01300,INV12751,2023-09-15,5,54.3
C01444,INV14227,2023-07-05,1,70.18
C01308,INV12861,2023-05-12,4,48.03
C01068,INV10565,2023-05-24,4,39.89
C01075,INV10624,2023-05-20,4,11.31
C01183,INV11522,2023-08-02,1,6.36
C01212,INV11832,2023-08-22,5,80.87
C01199,INV11648,2023-06-15,2,138.93
C01111,INV10923,2023-09-15,3,48.71
C01298,INV12705,2023-08-25,5,12.89
C01391,INV13617,2023-05-17,5,9.73
C01387,INV13564,2023-01-01,2,7.21
C01202,INV11715,2023-10-31,5,17.78
C01483,INV14646,2023-09-11,2,53.6
C01068,INV10565,2023-05-24,4,18.66
C01296,INV12624,2023-10-20,3,95.28
C01495,INV14741,2023-06-19,5,227.61
C01215,INV11888,2023-07-17,3,144.13
C01123,INV11049,2023-09-12,2,30.35
C01278,INV12490,2023-11-14,5,98.41
C01295,INV12623,2023-05-04,3,26.77
C01297,INV12658,2023-07-29,1,124.15
C01170,INV11445,2023-04-02,5,12.08
C01270,INV12416,2023-09-05,3,55.25
C01025,INV10233,2023-06-04,2,12.86
C01297,INV12650,2023-09-30,1,292.81
C01273,INV12441,2023-08-11,4,29.52
C01336,INV13159,2023-07-09,3,8.21
C01119,INV11000,2023-11-14,3,114.05
C01313,INV12915,2023-09-29,5,15.82
C01298,INV12674,2023-10-25,1,35.83
C01494,INV14734,2023-07-19,1,37.11
C01463,INV14474,2023-07-08,5,52.51
C01115,INV10961,2023-09-10,2,48.41
C01460,INV14391,2023-12-12,4,21.39
C01147,INV11245,2023-09-12,1,45.93
C01335,INV13119,2023-07-04,5,43.85
C01300,INV12755,2023-06-23,5,15.01
C01278,INV12515,2023-10-16,4,454.32
C01046,INV10408,2023-03-29,4,5.33
C01103,INV10837,2023-10-26,3,13.62
C01022,INV10181,2023-10-08,2,25.17
C01403,INV13739,2023-03-08,5,44.19
C01118,INV10981,2023-09-09,2,21.49
C01406,INV13789,2023-11-23,3,97.52
C01301,INV12785,2023-09-08,2,50.17
C01381,INV13530,2023-11-17,5,228.93
C01121,INV11020,2023-07-31,5,11.37
C01021,INV10164,2023-11-11,3,18.65
C01362,INV13383,2023-03-13,1,19.65
C01421,INV13967,2023-10-06,1,24.86
C01205,INV11737,2023-07-05,5,93.71
C01335,INV13153,2023-08-02,2,80.51
C01012,INV10074,2023-02-19,5,19.59
C01460,INV14379,2023-07-24,4,44.92
C01259,INV12314,2023-07-01,4,69.16
C01434,INV14114,2023-06-20,3,48.37
C01033,INV10274,2023-10-07,2,24.07
C01212,INV11833,2023-08-05,3,30.07
C01074,INV10623,2023-08-09,4,8.93
C01319,INV12962,2023-09-15,3,13.9
C01442,INV14170,2023-08-26,2,42.7
C01380,INV13500,2023-08-03,5,10.63
C01212,INV11814,2023-07-12,4,93.36
C01237,INV12113,2023-07-01,3,11.74
C01040,INV10336,2023-06-05,3,71.03
C01059,INV10513,2023-08-17,5,41.67
C01423,INV13993,2023-04-25,1,14.87
C01278,INV12493,2023-07-14,1,64.81
C01017,INV10113,2023-08-29,3,28.88
C01228,INV12032,2023-10-15,4,404.46
C01389,INV13581,2023-07-04,3,14.33
C01249,INV12199,2023-10-26,1,86.56
C01150,INV11328,2023-04-29,3,25.15
C01466,INV14500,2023-04-30,2,64.57
C01320,INV13000,2023-10-04,4,5.84
C01139,INV11164,2023-08-21,2,6.25
C01150,INV11317,2023-04-25,4,28.75
C01310,INV12886,2023-06-18,2,198.95
C01070,INV10591,2023-08-07,5,42.21
C01475,INV14551,2023-08-08,2,8.89
C01283,INV12562,2023-06-10,4,23.47
C01250,INV12250,2023-07-19,2,93.9
C01445,INV14258,2023-10-26,2,18.95
C01459,INV14378,2023-08-28,4,6.48
C01205,INV11740,2023-10-24,4,27.45
C01363,INV13389,2023-10-10,3,7.46
C01272,INV12438,2023-06-03,1,30.17
C01331,INV13076,2023-06-29,1,21.46
C01208,INV11776,2023-08-07,1,61.0
C01438,INV14148,2023-06-05,5,9.19
C01479,INV14602,2023-04-22,4,16.65
C01235,INV12073,2023-07-03,5,30.63
C01204,INV11727,2023-08-03,5,30.85
C01096,INV10791,2023-03-25,1,16.52
C01402,INV13732,2023-01-01,5,4.78
C01354,INV13317,2023-10-18,3,109.42
C01354,INV13316,2023-09-23,4,72.99
C01296,INV12635,2023-10-06,3,203.97
C01438,INV14148,2023-06-05,4,14.0
C01130,INV11110,2023-08-22,2,69.97
C01022,INV10189,2023-09-12,5,68.13
C01088,INV10733,2023-07-11,3,50.66
C01364,INV13397,2023-01-25,2,14.64
C01096,INV10788,2023-06-29,2,9.07
C01406,INV13778,2023-09-09,3,11.04
C01376,INV13458,2023-04-22,2,3.61
C01079,INV10668,2023-11-11,1,46.06
C01084,INV10695,2023-06-30,5,95.43
C01253,INV12268,2023-06-12,2,14.21
C01308,INV12852,2023-07-23,4,43.57
C01097,INV10797,2023-08-31,3,10.53
C01483,INV14656,2023-10-31,4,49.54
C01207,INV11761,2023-07-16,1,36.31
C01339,INV13183,2023-09-26,2,65.65
C01184,INV11524,2023-06-11,2,9.65
C01298,INV12704,2023-06-27,1,60.82
C01300,INV12741,2023-06-13,1,122.04
C01247,INV12178,2023-10-08,2,6.17
C01050,INV10461,2023-11-19,4,65.73
C01175,INV11485,2023-03-06,2,10.26
C01403,INV13734,2023-06-20,5,57.59
C01340,INV13193,2023-05-21,4,6.64
C01335,INV13138,2023-08-26,4,40.93
C01460,INV14385,2023-10-09,1,69.36
C01477,INV14589,2023-07-07,5,72.69
C01134,INV11145,2023-01-22,1,8.02
C01096,INV10786,2023-03-21,4,8.05
C01232,INV12054,2023-08-10,3,12.59
C01477,INV14565,2023-10-02,5,58.77
C01249,INV12202,2023-08-08,5,65.56
C01430,INV14056,2023-04-02,3,16.03
C01148,INV11277,2023-08-06,1,36.92
C01091,INV10769,2023-08-12,2,59.91
C01196,INV11628,2023-05-03,2,17.26
C01303,INV12814,2023-09-28,2,17.39
C01237,INV12100,2023-10-12,5,82.72
C01079,INV10663,2023-09-06,2,67.82
C01079,INV10652,2023-05-26,2,78.38
C01467,INV14512,2023-11-11,5,141.8
C01459,INV14372,2023-08-22,4,32.49
C01205,INV11748,2023-09-21,5,7.72
C01298,INV12660,2023-08-27,1,50.58
C01215,INV11908,2023-11-01,4,49.41
C01204,INV11722,2023-07-02,3,36.72
C01030,INV10245,2023-10-18,3,15.3
C01135,INV11147,2023-11-23,3,24.97
C01256,INV12300,2023-09-15,1,26.89
C01109,INV10866,2023-02-07,5,25.53
C01348,INV13249,2023-05-16,3,17.45
C01380,INV13504,2023-11-25,3,122.63
C01212,INV11823,2023-06-13,5,24.17
C01445,INV14256,2023-07-18,1,24.39
C01211,INV11804,2023-08-19,3,11.83
C01021,INV10160,2023-10-08,2,91.36
C01313,INV12908,2023-07-17,1,12.55
C01211,INV11804,2023-08-19,5,26.47
C01320,INV13000,2023-10-04,3,13.32
C01378,INV13479,2023-09-20,2,11.32
C01380,INV13514,2023-06-10,3,27.74
C01050,INV10451,2023-07-24,5,40.34
C01492,INV14714,2023-01-02,5,7.12
C01393,INV13639,2023-08-24,4,10.08
C01228,INV12023,2023-06-28,4,10.25
C01443,INV14184,2023-06-18,1,77.83
C01317,INV12941,2023-04-27,5,24.01
C01460,INV14385,2023-10-09,1,25.96
C01081,INV10682,2023-03-20,5,4.9
C01334,INV13109,2023-03-21,5,8.91
C01057,INV10489,2023-05-18,4,15.29
C01449,INV14318,2023-06-20,5,76.85
C01018,INV10115,2023-06-04,1,19.93
C01434,INV14086,2023-10-04,2,27.21
C01259,INV12311,2023-08-29,1,61.45
C01353,INV13281,2023-06-17,3,25.07
C01319,INV12988,2023-09-29,4,222.42
C01406,INV13779,2023-12-18,4,105.62
C01355,INV13335,2023-06-22,1,10.0
C01050,INV10446,2023-12-02,3,70.58
C01401,INV13710,2023-08-13,1,133.0
C01499,INV14815,2023-06-14,1,9.13
C01351,INV13270,2023-07-02,2,23.38
C01446,INV14271,2023-05-28,3,16.28
C01455,INV14353,2023-09-11,1,13.7
C01043,INV10391,2023-04-27,3,9.76
C01445,INV14246,2023-11-16,3,48.04
C01027,INV10239,2023-08-06,2,25.55
C01215,INV11900,2023-06-05,4,27.39
C01089,INV10753,2023-06-02,5,52.56
C01335,INV13150,2023-08-12,4,56.16
C01265,INV12377,2023-09-26,4,109.34
C01245,INV12168,2023-09-17,4,94.81
C01041,INV10381,2023-04-09,2,20.65
C01154,INV11347,2023-08-29,2,74.06
C01272,INV12437,2023-02-03,4,17.81
C01069,INV10581,2023-08-01,3,26.06
C01079,INV10652,2023-05-26,4,71.15
C01212,INV11838,2023-09-09,5,69.95
C01197,INV11635,2023-04-07,1,13.91
C01272,INV12435,2023-03-02,1,16.0
C01335,INV13128,2023-06-29,1,85.92
C01228,INV12031,2023-11-17,1,81.0
C01009,INV10052,2023-07-30,4,39.11
C01493,INV14726,2023-05-28,3,24.88
C01074,INV10611,2023-06-10,3,9.97
C01319,INV12977,2023-06-15,1,79.87
C01406,INV13781,2023-07-09,2,91.69
C01189,INV11575,2023-05-03,3,8.2
C01390,INV13614,2023-06-12,1,67.19
C01434,INV14089,2023-09-21,5,42.1
C01427,INV14012,2023-09-30,5,20.13
C01460,INV14391,2023-12-12,5,31.47
C01382,INV13535,2023-03-02,3,11.34
C01152,INV11341,2023-09-12,3,6.64
C01003,INV10020,2023-07-22,1,6.53
C01177,INV11490,2023-05-19,3,36.13
C01050,INV10445,2023-10-09,4,56.87
C01400,INV13702,2023-06-05,2,28.68
C01339,INV13173,2023-08-19,3,37.2
C01463,INV14481,2023-08-05,2,43.56
C01050,INV10435,2023-08-10,1,8.66
C01255,INV12290,2023-09-28,3,23.52
C01321,INV13012,2023-06-24,2,38.03
C01477,INV14585,2023-08-28,5,39.5
C01152,INV11338,2023-10-02,1,22.79
C01044,INV10397,2023-03-03,3,17.88
C01078,INV10638,2023-11-21,1,29.33
C01039,INV10308,2023-08-26,5,154.65
C01202,INV11717,2023-10-09,5,78.82
C01002,INV10011,2023-08-14,1,35.27
C01143,INV11215,2023-07-03,4,81.25
C01226,INV11985,2023-06-15,4,30.77
C01199,INV11651,2023-10-02,3,76.57
C01300,INV12746,2023-07-31,4,46.84
C01434,INV14091,2023-06-15,2,254.99
C01321,INV13004,2023-09-23,5,61.78
C01199,INV11675,2023-11-11,1,218.21
C01013,INV10077,2023-01-01,5,5.47
C01035,INV10285,2023-03-28,3,7.28
C01480,INV14617,2023-04-18,1,36.55
C01168,INV11440,2023-05-12,2,13.66
C01006,INV10030,2023-12-16,1,5.37
C01221,INV11940,2023-06-07,3,30.4
C01050,INV10468,2023-09-15,5,63.2
C01463,INV14472,2023-09-01,1,15.56
C01187,INV11529,2023-11-14,4,241.09
C01187,INV11539,2023-10-29,2,8.69
C01319,INV12981,2023-10-14,5,60.02
C01407,INV13793,2023-09-26,2,64.13
C01449,INV14309,2023-07-28,5,60.62
C01022,INV10192,2023-06-16,5,5.86
C01278,INV12506,2023-11-26,4,66.23
C01358,INV13354,2023-07-26,5,20.6
C01427,INV14015,2023-10-18,3,40.46
C01227,INV11987,2023-01-01,3,3.95
C01434,INV14128,2023-06-22,4,41.86
C01101,INV10823,2023-08-31,4,20.15
C01375,INV13450,2023-04-20,5,46.34
C01150,INV11320,2023-11-05,1,7.15
C01462,INV14455,2023-06-23,2,108.49
C01495,INV14752,2023-09-14,4,106.69
C01417,INV13912,2023-10-05,1,92.98
C01318,INV12946,2023-04-25,1,12.93
C01212,INV11830,2023-11-22,3,20.68
C01443,INV14206,2023-08-28,2,111.49
C01360,INV13367,2023-06-11,2,11.35
C01016,INV10097,2023-11-13,3,35.12
C01157,INV11373,2023-04-27,5,12.75
C01084,INV10706,2023-05-30,2,79.02
C01389,INV13590,2023-09-20,4,41.86
C01411,INV13871,2023-09-27,5,50.16
C01227,INV11987,2023-01-01,3,2.53
C01118,INV10990,2023-10-29,1,37.08
C01110,INV10874,2023-09-27,3,18.94
C01256,INV12292,2023-10-12,3,81.48
C01339,INV13190,2023-09-14,5,9.01
C01298,INV12692,2023-09-28,4,81.13
C01130,INV11114,2023-07-05,4,7.53
C01059,INV10509,2023-09-11,2,15.53
C01150,INV11326,2023-07-13,1,19.88
C01375,INV13451,2023-08-20,1,20.68
C01255,INV12282,2023-04-14,5,22.97
C01073,INV10607,2023-08-20,3,6.96
C01378,INV13471,2023-08-11,2,33.07
C01354,INV13299,2023-08-25,5,47.39
C01278,INV12503,2023-08-10,2,44.02
C01310,INV12889,2023-09-17,3,105.52
C01406,INV13775,2023-12-04,1,113.44
C01111,INV10900,2023-09-14,4,154.53
C01119,INV10999,2023-10-29,4,119.94
C01111,INV10909,2023-07-29,2,239.93
C01303,INV12804,2023-08-29,1,50.07
C01477,INV14577,2023-10-10,2,67.91
C01372,INV13438,2023-06-04,1,11.48
C01084,INV10701,2023-07-13,3,80.42
C01110,INV10875,2023-11-10,1,46.33
C01449,INV14301,2023-07-02,5,107.09
C01187,INV11561,2023-06-21,5,152.89
C01295,INV12615,2023-05-01,3,27.38
C01354,INV13329,2023-11-28,3,74.89
C01188,INV11564,2023-08-06,3,5.34
C01215,INV11884,2023-12-07,3,49.07
C01200,INV11693,2023-05-17,3,18.08
C01335,INV13147,2023-10-05,2,118.67
C01027,INV10239,2023-08-06,5,10.96
C01343,INV13201,2023-05-19,5,20.01
C01353,INV13280,2023-09-28,3,9.17
C01005,INV10025,2023-06-07,5,3.12
C01053,INV10475,2023-01-01,4,1.94
C01443,INV14205,2023-10-24,2,79.23
C01493,INV14726,2023-05-28,5,37.65
C01358,INV13343,2023-06-10,3,45.92
C01202,INV11706,2023-05-31,2,18.4
C01197,INV11633,2023-03-15,3,28.79
C01085,INV10719,2023-06-15,3,95.56
C01062,INV10529,2023-10-16,3,18.94
C01132,INV11135,2023-03-31,5,16.22
C01199,INV11676,2023-10-30,2,50.8
C01111,INV10895,2023-12-12,3,79.16
C01241,INV12131,2023-05-31,4,4.77
C01063,INV10538,2023-10-05,2,65.15
C01352,INV13274,2023-02-08,4,4.47
C01344,INV13208,2023-07-05,4,18.75
C01039,INV10324,2023-12-02,2,109.18
C01347,INV13226,2023-11-01,2,135.45
C01371,INV13421,2023-07-27,1,7.05
C01202,INV11708,2023-09-02,3,34.47
C01274,INV12455,2023-03-24,3,20.8
C01399,INV13685,2023-07-22,5,13.94
C01191,INV11600,2023-07-01,1,17.32
C01298,INV12694,2023-11-28,5,72.12
C01188,INV11569,2023-03-22,2,46.03
C01301,INV12767,2023-07-14,3,81.22
C01243,INV12152,2023-08-16,1,80.14
C01383,INV13544,2023-09-21,1,37.74
C01250,INV12257,2023-06-25,1,106.01
C01243,INV12149,2023-05-21,4,47.56
C01126,INV11072,2023-09-21,5,15.46
C01164,INV11422,2023-08-30,5,21.77
C01121,INV11026,2023-04-25,1,87.37
C01389,INV13583,2023-05-13,1,20.14
C01063,INV10536,2023-09-03,5,78.3
C01462,INV14437,2023-10-02,1,150.11
C01069,INV10583,2023-09-11,2,13.54
C01207,INV11756,2023-09-08,3,11.46
C01378,INV13482,2023-06-29,5,8.25
C01016,INV10090,2023-11-09,1,99.34
C01270,INV12410,2023-08-27,3,140.42
C01466,INV14499,2023-01-07,1,15.59
C01048,INV10417,2023-01-14,1,7.26
C01162,INV11416,2023-06-09,1,21.57
C01259,INV12314,2023-07-01,1,43.4
C01301,INV12765,2023-12-12,3,23.77
C01161,INV11399,2023-08-11,4,14.06
C01445,INV14238,2023-09-16,3,28.74
C01256,INV12294,2023-07-10,1,20.16
C01179,INV11498,2023-03-31,4,11.96
C01347,INV13221,2023-06-23,5,44.97
C01058,INV10493,2023-08-17,4,26.8
C01115,INV10957,2023-05-17,4,94.42
C01377,INV13463,2023-10-06,5,6.62
C01050,INV10463,2023-09-21,1,80.14
C01332,INV13091,2023-08-16,3,271.63
C01150,INV11315,2023-09-15,5,38.23
C01417,INV13917,2023-12-09,3,59.1
C01041,INV10384,2023-10-16,4,23.15
C01462,INV14426,2023-08-11,4,158.61
C01152,INV11339,2023-09-26,2,9.39
C01033,INV10274,2023-10-07,2,22.94
C01110,INV10881,2023-11-09,4,66.6
C01388,INV13567,2023-07-17,1,40.1
C01460,INV14392,2023-10-23,5,14.4
C01411,INV13864,2023-07-20,3,12.43
C01041,INV10371,2023-10-13,3,34.92
C01096,INV10788,2023-06-29,2,14.6
C01278,INV12487,2023-07-08,2,138.26
C01443,INV14194,2023-08-23,5,41.18
C01038,INV10306,2023-07-26,1,10.04
C01394,INV13647,2023-08-24,4,52.79
C01010,INV10064,2023-07-09,5,11.23
C01344,INV13210,2023-07-09,1,11.19
C01300,INV12732,2023-07-25,2,11.53
C01380,INV13515,2023-11-20,5,27.04
C01455,INV14340,2023-05-28,3,77.42
C01123,INV11038,2023-10-24,3,73.04
C01228,INV12030,2023-08-04,3,91.58
C01008,INV10034,2023-02-16,2,14.03
C01050,INV10446,2023-12-02,2,63.72
C01318,INV12953,2023-08-18,4,22.23
C01372,INV13437,2023-10-30,3,33.96
C01301,INV12779,2023-09-15,3,49.78
C01389,INV13585,2023-09-01,3,33.91
C01449,INV14289,2023-12-08,1,73.59
C01205,INV11745,2023-10-31,4,85.06
C01109,INV10870,2023-05-19,1,8.61
